StartDate,EndDate,Progress,Duration..in.seconds.,Finished,RecordedDate,UserLanguage,Q_RecaptchaScore,race,race_10_TEXT,age,gender,edu,usa,eng,rel_aff,rel_aff_13_TEXT,evang,religio,polaff,polaff_4_TEXT,pol_rd,ideo,CN_1,CN_2,CN_3,CN_4,CN_5,CN_6,SLB_12,SLB_11,SLB_10,SLB_9,SLB_8,SLB_7,SLB_6,SLB_5,SLB_4,SLB_3,SLB_2,SLB_1,reflect,manchk,WhiteBias_Concern,RelFreedom_Concern,ChristBias_Concern,AP_THERM._1,AP_ELECT,OCI_1,OCI_2,OCI_3,OCI_4,PBOC_1,PBOC_2,PBOC_3,PBOC_4,Fight4Christian,Fight4White,Fight4Black,Fight4Muslims,Fight4Jews,Fight4NonRelig,Fight4Latin,AP_POLID,AP_GEN_1,AP_IDEO,AP_RACE_1,AP_RELAFF_1,ATTCHK,PQ_RACE_1,PQ_RACE_2,PQ_RACE_3,PQ_LGBT_4,PQ_LGBT_5,PQ_LGBT_6,PQ_REL_7,PQ_REL_8,PQ_REL_9,PQ_REL_10,PQ_REL_11,PQ_N_12,PQ_N_13,PQ_N_14,PQ_N_15,Q114,aid,FL_6_DO,PerceivedBias_DO
2/6/23 12:55,2/6/23 12:56,6,18,0,2/6/23 18:56,EN,0.899999976,1,NA,35,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63e15abb-958c-6689-e23c-75f9deda6e19,NA,NA
2/6/23 12:58,2/6/23 13:01,43,185,0,2/6/23 18:56,EN,1,1,NA,55,1,2,1,1,1,NA,2,4,1,NA,NA,4,1,1,7,7,4,1,5,5,3,4,4,4,5,6,3,2,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63e15b70-7089-2e64-ac34-85357f49692d,Condition1:WhiteBias,NA
2/6/23 14:23,2/6/23 14:45,63,1347,0,2/6/23 18:56,EN,1,1,NA,30,1,6,1,1,1,NA,2,7,2,NA,NA,7,1,5,6,6,5,6,6,5,5,7,5,5,6,5,6,5,1,1,Vs dusk kick Lim mitt adj reverb geek Ju,1,7,5,7,77,6,1,1,2,7,6,6,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63e16ef7-6bc5-2848-9267-763afa50c54c,Condition1:WhiteBias,PBC_1|PBRF_1|PBW_1
2/6/23 12:56,2/6/23 12:59,41,200,0,2/6/23 18:56,EN,0.899999976,1,NA,66,1,5,1,1,1,NA,1,6,1,NA,NA,7,6,7,3,6,7,4,5,6,6,6,2,3,6,7,6,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63e15b2f-cf41-cdb2-2426-6fc9df136292,Condition3:ReligiousFreedom,NA
2/6/23 12:51,2/6/23 12:56,43,272,0,2/6/23 18:56,EN,1,1,NA,69,1,2,1,1,1,NA,1,5,3,NA,1,5,4,5,6,6,5,5,7,6,6,5,2,2,6,6,4,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63e15a0a-0257-02ea-5318-a387ab0e6aac,Condition2:ChristianBias,NA
2/6/23 12:58,2/6/23 13:00,43,118,0,2/6/23 18:56,EN,0.899999976,1,NA,43,2,1,1,1,1,NA,1,4,3,NA,2,4,7,7,7,7,7,1,7,7,1,1,4,7,1,4,4,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63e15baf-6d32-307d-1a69-a716228969d7,Condition3:ReligiousFreedom,NA
2/6/23 12:58,2/6/23 13:03,43,248,0,2/6/23 18:56,EN,1,1,NA,67,2,5,1,1,3,NA,NA,6,2,NA,NA,1,2,2,2,4,4,5,6,6,2,4,6,6,4,4,6,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63e15bb7-3af5-1bcc-192f-5d0b7b964dae,Condition3:ReligiousFreedom,NA
2/6/23 12:58,2/6/23 13:01,32,130,0,2/6/23 18:56,EN,0.899999976,1,NA,40,2,5,1,1,11,NA,NA,3,2,NA,NA,2,1,1,2,4,1,7,6,6,4,3,6,5,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63e15be7-b9b9-d715-e8f0-06cb0106a37a,NA,NA
2/6/23 11:40,2/6/23 11:43,37,199,0,2/6/23 18:56,EN,0.899999976,1,NA,51,1,2,1,1,1,NA,1,6,1,NA,NA,7,1,6,7,7,7,5,6,2,5,6,4,4,7,7,6,5,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63e14928-ad13-12cf-0a29-ff9c22c8295e,NA,NA
2/6/23 12:59,2/6/23 13:06,44,417,0,2/6/23 18:56,EN,0.899999976,1,NA,69,1,2,1,1,2,NA,NA,7,1,NA,NA,7,7,7,7,7,7,1,7,7,4,4,4,4,4,4,4,4,4,4,i have no comment on this i dont know to much about it,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63e15be1-a11f-dbff-1cdc-689a0f019336,Condition1:WhiteBias,NA
2/6/23 13:01,2/6/23 13:05,43,276,0,2/6/23 18:56,EN,1,1,NA,67,1,5,1,1,1,NA,2,3,1,NA,NA,6,4,5,6,6,4,6,7,7,5,5,3,3,5,6,3,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63e15be2-feb9-b039-3f86-ab76767580b7,Condition4:Economy(Control) ,NA
2/6/23 11:40,2/6/23 11:48,43,489,0,2/6/23 18:56,EN,0.899999976,1,NA,77,1,5,1,1,3,NA,NA,4,3,NA,1,6,6,4,6,7,7,5,5,5,7,5,6,6,7,7,4,5,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63e1490e-e808-ab38-5a52-cd00c3c46c89,Condition4:Economy(Control) ,NA
2/6/23 13:04,2/6/23 13:07,43,191,0,2/6/23 18:56,EN,0.899999976,1,NA,57,2,2,1,1,1,NA,1,5,1,NA,NA,6,6,6,6,6,6,6,3,2,2,2,5,4,4,7,5,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63e15cda-cf9d-89a7-6a4f-1b5a4f6c790e,Condition2:ChristianBias,NA
2/6/23 13:02,2/6/23 13:05,43,155,0,2/6/23 18:56,EN,1,1,NA,28,2,2,1,1,1,NA,2,4,3,NA,1,5,5,5,5,5,5,3,6,2,2,5,5,5,5,5,6,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63e15c93-9534-660b-5a4b-35a5bef4fd28,Condition4:Economy(Control) ,NA
2/6/23 13:04,2/6/23 13:12,84,441,0,2/6/23 18:56,EN,1,1,NA,76,2,5,1,1,1,NA,2,2,1,NA,NA,4,1,1,6,6,1,7,6,6,1,1,6,6,5,5,7,5,2,4,"That if you aren’t Christian, you. Won’t get ahead.",1,1,7,7,0,4,7,7,7,7,2,2,7,7,7,7,3,1,1,1,1,3,6,1,7,7,7,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63e15d29-5a30-e609-8a61-7617f78cd2a4,Condition2:ChristianBias,PBW_1|PBRF_1|PBC_1
2/6/23 13:04,2/6/23 13:06,43,112,0,2/6/23 18:56,EN,1,1,NA,84,1,2,1,1,3,NA,NA,7,1,NA,NA,4,1,4,4,4,4,4,5,5,5,5,5,5,5,5,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63e15cde-c5c8-e42f-07c5-c8da8b6d853b,Condition1:WhiteBias,NA
2/6/23 12:50,2/6/23 12:51,43,104,0,2/6/23 18:56,EN,1,1,NA,61,2,6,1,1,2,NA,NA,3,2,NA,NA,4,1,1,4,4,1,7,5,5,1,2,1,6,7,7,5,4,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63e159d2-8122-4718-2c2e-bb323c00ade8,Condition2:ChristianBias,NA
2/6/23 12:50,2/6/23 12:53,43,185,0,2/6/23 18:56,EN,0.899999976,1,NA,37,2,3,1,1,3,NA,NA,4,3,NA,2,4,5,7,7,7,7,4,7,7,1,1,4,3,7,7,7,4,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63e159b1-925b-54a0-0862-a9fbb08841fe,Condition2:ChristianBias,NA
2/6/23 13:05,2/6/23 13:05,9,32,0,2/6/23 18:56,EN,1,1,NA,58,2,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63e15d0c-557b-fb2d-3d24-85bde2b29bcb,NA,NA
2/6/23 13:04,2/6/23 13:12,43,439,0,2/6/23 18:56,EN,1,1,NA,68,2,2,1,1,2,NA,NA,4,2,NA,NA,2,4,4,4,4,4,6,6,4,1,7,6,4,6,6,6,5,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63e15d10-d2bd-f663-5822-e481d1a0ed24,Condition2:ChristianBias,NA
2/6/23 12:58,2/6/23 12:59,8,33,0,2/6/23 18:56,EN,1,1,NA,34,1,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63e15b7f-9f19-9b49-0062-5153c1094d2f,NA,NA
2/6/23 13:05,2/6/23 13:09,43,221,0,2/6/23 18:56,EN,0.899999976,1,NA,39,2,2,1,1,12,NA,NA,2,4,None,NA,5,1,1,4,4,1,6,6,5,4,3,4,4,6,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63e15d35-ffc3-33aa-d987-454e499775cc,Condition4:Economy(Control) ,NA
2/6/23 12:53,2/6/23 12:55,43,135,0,2/6/23 18:56,EN,NA,1,NA,60,1,5,1,1,1,NA,2,3,1,NA,NA,6,6,6,6,6,4,4,6,5,4,4,4,4,6,6,4,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63e15993-20a5-2a7e-a699-712b746216fe,Condition4:Economy(Control) ,NA
2/6/23 12:58,2/6/23 13:06,49,447,0,2/6/23 18:56,EN,1,1,NA,68,2,5,1,1,2,NA,NA,6,3,NA,2,3,3,4,5,4,5,5,5,5,3,5,5,6,3,5,5,4,4,5,White people are treated unfairly because they are the majority.,1,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63e15ba7-4995-8d36-b628-7a882819428e,Condition1:WhiteBias,PBC_1|PBRF_1|PBW_1
2/6/23 12:58,2/6/23 13:01,43,136,0,2/6/23 18:56,EN,1,1,NA,66,2,3,1,1,1,NA,1,6,1,NA,NA,7,4,5,4,4,5,5,5,5,5,4,4,4,4,5,4,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63e15bdd-b94d-afb1-e84e-3d9dd105f453,Condition3:ReligiousFreedom,NA
2/6/23 13:07,2/6/23 13:14,77,425,0,2/6/23 18:56,EN,0.800000012,1,NA,63,2,3,NA,1,4,NA,NA,3,1,NA,NA,6,4,4,4,3,4,5,5,5,5,3,5,4,6,5,5,3,4,4,The country was founded on religious freedom and we need to maintain that.,1,3,5,6,NA,5,4,4,6,5,5,4,5,5,5,4,4,3,3,4,4,1,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63e15d5b-cd22-1884-e0f1-d17de7fe5ccc,Condition3:ReligiousFreedom,PBC_1|PBRF_1|PBW_1
2/6/23 12:58,2/6/23 12:59,15,65,0,2/6/23 18:56,EN,1,1,NA,64,2,4,1,1,1,NA,2,1,3,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63e15b94-0d9f-27d0-041f-9e8ce00e1c6c,NA,NA
2/6/23 12:56,2/6/23 12:59,43,149,0,2/6/23 18:56,EN,1,1,NA,31,1,6,1,1,1,NA,1,5,2,NA,NA,4,5,7,5,5,6,5,3,4,3,6,5,5,4,5,3,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63e15afc-5916-42f8-c68f-5d60f4011ced,Condition3:ReligiousFreedom,NA
2/6/23 12:59,2/6/23 14:44,28,6300,0,2/6/23 18:56,EN,1,1,NA,63,1,3,1,1,3,NA,NA,6,2,NA,NA,3,6,7,7,7,4,4,6,2,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63e15bd3-f9fd-8d7e-f6c3-3bc9508ea86f,NA,NA
2/6/23 13:07,2/6/23 13:09,43,128,0,2/6/23 18:56,EN,0.899999976,1,NA,44,2,5,1,1,1,NA,2,7,3,NA,2,4,4,5,5,5,5,5,7,7,5,6,1,5,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63e15db4-7168-0b91-275c-164d173d0d87,Condition4:Economy(Control) ,NA
2/6/23 13:04,2/6/23 13:09,43,289,0,2/6/23 18:56,EN,1,1,NA,48,2,2,1,1,3,NA,NA,6,3,NA,1,5,5,6,1,1,6,1,7,5,6,4,4,7,5,5,6,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63e15d3b-5ec0-040e-bfcc-f253a0ef9f76,Condition3:ReligiousFreedom,NA
2/6/23 13:06,2/6/23 13:13,43,414,0,2/6/23 18:56,EN,1,1,NA,67,1,2,1,1,1,NA,2,5,2,NA,NA,4,6,6,6,6,6,6,3,3,6,6,5,5,6,6,7,7,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63e15d5f-d4a6-af46-6f50-c7aa1859d8ff,Condition3:ReligiousFreedom,NA
2/6/23 13:01,2/6/23 13:08,63,406,0,2/6/23 18:56,EN,0.899999976,1,NA,27,1,2,1,1,2,NA,NA,7,1,NA,NA,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,It is true that most of the problem is the lack of religion,1,7,7,7,80,7,7,7,7,7,7,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63e15c42-4625-8fb3-db6a-eda636c46e8f,Condition3:ReligiousFreedom,PBC_1|PBRF_1|PBW_1
2/6/23 13:01,2/6/23 13:19,80,1072,0,2/6/23 18:56,EN,0.899999976,1,NA,76,1,3,1,1,1,NA,2,6,3,NA,2,6,5,5,4,6,6,2,5,6,4,5,6,5,5,5,6,6,2,4,could the ethnic issues discussed have reversed?,1,4,3,3,1,1,6,6,6,6,4,2,6,6,3,4,1,1,1,1,1,4,4,2,6,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63e15aa9-2b4c-1cce-0ce2-e4b6e6599e0a,Condition1:WhiteBias,PBRF_1|PBW_1|PBC_1
2/6/23 13:08,2/6/23 13:40,43,1935,0,2/6/23 18:56,EN,0.899999976,1,NA,29,2,2,1,1,1,NA,2,5,3,NA,1,4,4,5,6,4,4,4,5,5,4,4,4,4,4,4,6,5,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63e15ca0-e87c-a7f0-1c3b-e2e5031ba311,Condition3:ReligiousFreedom,NA
2/6/23 13:08,2/6/23 13:21,98,757,0,2/6/23 18:56,EN,1,1,NA,75,2,3,1,1,11,NA,NA,4,3,NA,1,4,4,4,4,4,5,5,5,5,5,4,3,5,6,5,6,4,4,4,White people are under attack and something needs to be done.,1,6,5,5,63,4,4,4,4,6,4,4,4,5,4,4,3,3,3,4,3,3,5,4,5,5,7,4,4,5,4,4,4,4,4,5,4,3,6,5,4,4,NA,63e15dd8-2aa7-7c31-598f-821ab36150bf,Condition1:WhiteBias,PBC_1|PBRF_1|PBW_1
2/6/23 11:32,2/6/23 11:35,43,165,0,2/6/23 18:56,EN,0.899999976,1,NA,59,1,3,1,1,3,NA,NA,7,2,NA,NA,1,7,7,4,7,7,4,6,7,4,3,4,5,7,7,7,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63e1475c-a4f1-d3fa-3f33-a85dbd1ab64c,Condition4:Economy(Control) ,NA
2/6/23 12:52,2/6/23 12:58,43,390,0,2/6/23 18:56,EN,0.899999976,1,NA,65,2,6,1,1,1,NA,1,4,1,NA,NA,4,4,6,7,6,7,6,6,6,3,2,3,3,7,7,6,5,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63e159ea-afed-1149-2316-71af4e0737fb,Condition2:ChristianBias,NA
2/6/23 12:51,2/6/23 13:03,43,711,0,2/6/23 18:56,EN,1,1,NA,40,2,4,1,1,1,NA,2,5,3,NA,1,4,7,7,7,7,7,7,7,1,4,2,3,6,5,6,6,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63e159df-755b-095f-bdc1-8b8a45d82662,Condition1:WhiteBias,NA
2/6/23 12:54,2/6/23 12:55,11,69,0,2/6/23 18:56,EN,1,1,NA,32,2,2,1,1,1,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63e159be-889e-7186-660b-7dc7b0e3c998,NA,NA
2/6/23 13:08,2/6/23 13:14,43,321,0,2/6/23 18:56,EN,1,1,NA,50,1,1,1,1,1,NA,1,4,3,NA,2,4,6,6,6,7,6,6,6,2,5,3,4,4,6,6,6,6,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63e15dcd-d854-922f-dab7-61b6da30d4dc,Condition3:ReligiousFreedom,NA
2/6/23 13:08,2/6/23 13:19,57,627,0,2/6/23 18:56,EN,0.899999976,1,NA,66,1,4,1,1,1,NA,2,3,2,NA,NA,1,1,1,1,1,1,7,7,7,1,1,5,4,7,7,7,4,4,4,Candidate stated that we need to be tolerant of religious freedom.,1,4,4,3,12,3,1,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63e15cd8-2f2c-5681-62ce-c1c446c263b9,Condition3:ReligiousFreedom,PBRF_1|PBW_1|PBC_1
2/6/23 13:09,2/6/23 13:44,11,2139,0,2/6/23 18:56,EN,1,1,NA,27,1,2,1,1,3,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63e15e2c-3e61-5d52-f318-3d76668d45d5,NA,NA
2/6/23 13:06,2/6/23 13:15,43,544,0,2/6/23 18:56,EN,0.800000012,3,NA,20,2,4,1,2,11,NA,NA,5,2,NA,NA,1,1,1,6,1,1,5,5,7,4,5,4,1,5,3,3,5,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63e15d7e-8ab0-8004-86ea-07cbf2c326bf,Condition2:ChristianBias,NA
2/6/23 13:09,2/6/23 13:12,43,169,0,2/6/23 18:56,EN,0.899999976,1,NA,50,1,6,1,1,1,NA,2,2,4,Libertarian,NA,6,7,7,7,7,7,3,6,6,2,3,2,2,6,6,6,1,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63e15e17-a1ef-2bfb-1e0e-84c4a1ef31c0,Condition2:ChristianBias,NA
