StartDate,EndDate,Progress,Duration..in.seconds.,Finished,RecordedDate,UserLanguage,Q_RecaptchaScore,race,race_10_TEXT,age,gender,edu,usa,eng,rel_aff,rel_aff_13_TEXT,evang,religio,polaff,polaff_4_TEXT,pol_rd,ideo,CN_1,CN_2,CN_3,CN_4,CN_5,CN_6,SLB_12,SLB_11,SLB_10,SLB_9,SLB_8,SLB_7,SLB_6,SLB_5,SLB_4,SLB_3,SLB_2,SLB_1,reflect,manchk,WhiteBias_Concern,RelFreedom_Concern,ChristBias_Concern,AP_THERM._1,AP_ELECT,OCI_1,OCI_2,OCI_3,OCI_4,PBOC_1,PBOC_2,PBOC_3,PBOC_4,Fight4Christian,Fight4White,Fight4Black,Fight4Muslims,Fight4Jews,Fight4NonRelig,Fight4Latin,AP_POLID,AP_GEN_1,AP_IDEO,AP_RACE_1,AP_RELAFF_1,ATTCHK,PQ_RACE_1,PQ_RACE_2,PQ_RACE_3,PQ_LGBT_4,PQ_LGBT_5,PQ_LGBT_6,PQ_REL_7,PQ_REL_8,PQ_REL_9,PQ_REL_10,PQ_REL_11,PQ_N_12,PQ_N_13,PQ_N_14,PQ_N_15,Q114,FL_6_DO,PerceivedBias_DO,PolControversial,SpeechOffensive,Condition,Condition_AWB,Condition_ACB
2/6/23 14:05,2/6/23 14:10,100,299,1,2/6/23 14:10,EN,0.899999976,1,NA,40,2,2,1,1,1,NA,1,7,2,NA,NA,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Jobs are needed,1,7,7,7,NA,7,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,2,7,7,7,7,7,1,1,7,1,1,1,7,7,7,1,1,1,1,1,1,NA,Condition2:ChristianBias,PBW_1|PBC_1|PBRF_1,2.5,1,Anti-Christian,Anti-Christian,Anti-Christian
2/6/23 13:57,2/6/23 14:14,100,1021,1,2/6/23 14:14,EN,1,1,NA,58,1,6,1,1,3,NA,NA,6,1,NA,NA,6,5,6,7,6,5,2,5,5,3,3,2,3,6,5,4,2,4,6,It is about discrimination against white and action needs to be taken on it.,1,6,5,5,96,3,2,6,4,5,5,4,5,3,5,5,4,4,5,5,5,1,5,7,6,5,7,2,2,2,4,1,1,6,6,1,4,2,1,4,4,2,Yes the study seemed to be leading the witness questions that failed to examine the biases of of the maker of the survey him or herself.,Condition1:WhiteBias,PBC_1|PBRF_1|PBW_1,4.25,4.25,Anti-White,Anti-White,Anti-White
2/6/23 14:14,2/6/23 14:18,100,227,1,2/6/23 14:18,EN,1,1,NA,58,1,6,1,1,3,NA,NA,6,2,NA,NA,1,2,4,4,4,2,7,5,5,5,6,6,6,5,5,5,5,3,3,This was about religion and freedom to practice it in America.,1,4,4,4,51,4,4,4,2,2,4,4,4,3,4,5,3,3,3,3,3,1,3,4,5,4,7,5,3,3,3,3,4,3,5,3,3,3,4,4,4,4,NA,Condition3:ReligiousFreedom,PBRF_1|PBW_1|PBC_1,3.75,3,Rel_Freedom,Rel_Freedom,Rel_Freedom
2/6/23 14:13,2/6/23 14:19,100,362,1,2/6/23 14:19,EN,0.899999976,1,NA,61,2,4,1,1,3,NA,NA,7,1,NA,NA,5,7,7,7,7,7,7,1,4,4,4,7,7,4,7,7,7,1,4,WHITE PEOPLE ARE NOW BEING DISCRIMINATED AGAINST AND HAVING A HARD TIME KEEPING UP WITH THEIR VALUES AND BELIEFS DUE TO SOCIETY!,1,7,4,4,100,7,1,1,1,7,1,7,1,1,7,7,7,7,7,7,7,1,7,5,7,7,7,7,4,7,4,4,4,5,7,2,7,7,4,7,4,7,THANK YOU! NICE SURVEY! HAPPY NEW YEAR!,Condition1:WhiteBias,PBRF_1|PBW_1|PBC_1,1,2.5,Anti-White,Anti-White,Anti-White
2/6/23 14:00,2/6/23 14:19,100,1170,1,2/6/23 14:19,EN,0.899999976,1,NA,50,2,2,1,1,1,NA,2,6,3,NA,1,6,7,7,7,7,7,7,4,2,6,7,2,2,7,7,7,7,1,4,I agree that white people are getting blamed for a lot of things now and we are also being excluded from jobs because of outsourcing and those of us who work hard to have a better financial life are penalized. I would change this.,1,7,4,5,80,4,6,6,2,5,5,5,5,6,7,7,4,4,4,4,4,1,3,7,7,6,7,4,3,4,1,1,1,4,7,1,4,1,1,5,1,3,NA,Condition1:WhiteBias,PBW_1|PBRF_1|PBC_1,4.75,4.75,Anti-White,Anti-White,Anti-White
2/6/23 14:14,2/6/23 14:19,100,334,1,2/6/23 14:19,EN,1,1,NA,41,2,2,1,1,1,NA,2,5,3,NA,2,3,4,5,5,5,4,4,5,5,4,2,5,5,5,4,5,5,4,4,"The person answering the question understands and sees that the nation is in trouble or economic status is in trouble, and they want to provide help to people who are having hard times",1,2,2,2,75,5,1,1,1,2,4,5,3,4,4,4,4,4,4,4,4,3,5,4,5,4,7,4,4,4,5,4,4,4,4,5,4,4,3,5,4,4,NA,Condition4:Economy(Control) ,PBC_1|PBRF_1|PBW_1,3.5,1.25,Control,Control,Control
2/6/23 14:15,2/6/23 14:20,100,300,1,2/6/23 14:20,EN,1,1,NA,18,2,3,1,1,2,NA,NA,6,1,NA,NA,5,6,7,7,7,4,2,6,7,3,3,3,6,3,5,4,4,4,6,america is dealing withmicroagressions against white people and their culture,1,6,4,4,48,4,2,6,2,4,5,2,6,4,5,5,5,5,5,5,5,1,4,6,4,4,7,2,2,4,4,2,4,6,6,2,4,4,4,4,4,4,NA,Condition1:WhiteBias,PBW_1|PBC_1|PBRF_1,5.25,3.5,Anti-White,Anti-White,Anti-White
2/6/23 14:15,2/6/23 14:21,100,338,1,2/6/23 14:21,EN,1,1,NA,29,2,6,1,1,1,NA,1,6,1,NA,NA,7,7,7,7,7,7,6,6,5,2,3,7,7,6,5,7,7,3,7,I don't seem to remember exactly,1,5,4,5,79,5,4,5,4,5,4,5,5,5,4,7,5,5,4,5,4,1,7,7,7,5,7,4,5,5,7,7,7,6,5,5,4,5,5,5,5,5,Great survey,Condition2:ChristianBias,PBW_1|PBC_1|PBRF_1,4.25,4.5,Anti-Christian,Anti-Christian,Anti-Christian
2/6/23 14:17,2/6/23 14:21,100,224,1,2/6/23 14:21,EN,0.899999976,1,NA,42,1,2,1,1,1,NA,1,7,1,NA,NA,1,6,6,7,7,6,7,6,6,7,6,6,6,6,7,6,7,6,6,It's about religious beliefs,1,5,6,6,79,7,1,1,1,1,2,2,2,1,7,7,7,6,6,6,6,1,7,1,7,7,7,6,7,6,6,6,6,6,7,7,6,6,6,6,7,6,Great survey,Condition1:WhiteBias,PBC_1|PBW_1|PBRF_1,2.75,1,Anti-White,Anti-White,Anti-White
2/6/23 14:13,2/6/23 14:21,100,460,1,2/6/23 14:21,EN,0.800000012,1,NA,66,2,2,1,1,1,NA,1,6,1,NA,NA,6,4,5,6,6,6,4,4,5,3,5,4,4,5,5,4,4,3,4,Christians should not be chastised for their beliefs,1,2,6,6,40,4,2,4,2,5,4,4,4,5,6,4,4,2,3,4,4,1,5,7,5,6,7,5,5,5,4,2,2,4,6,4,4,3,4,5,3,4,NA,Condition2:ChristianBias,PBC_1|PBW_1|PBRF_1,4.25,3.25,Anti-Christian,Anti-Christian,Anti-Christian
2/6/23 14:14,2/6/23 14:21,100,449,1,2/6/23 14:21,EN,1,1,NA,73,2,2,1,1,1,NA,1,4,3,NA,1,4,7,7,4,3,6,3,4,4,3,6,4,4,4,4,4,4,5,5,Religious government who can get ahead if you work hard,1,4,4,4,22,4,4,4,4,4,4,4,4,4,6,6,6,6,6,6,6,3,5,4,5,4,7,4,4,4,4,4,4,3,3,3,3,3,5,6,5,7,NA,Condition4:Economy(Control) ,PBW_1|PBRF_1|PBC_1,4,4,Control,Control,Control
2/6/23 13:32,2/6/23 14:21,100,2974,1,2/6/23 14:21,EN,1,1,NA,55,2,5,1,1,1,NA,1,7,1,NA,NA,7,6,7,6,7,7,7,6,3,3,5,6,6,7,6,6,6,7,7,Christian and American values,1,5,6,6,52,4,4,4,4,4,4,4,4,4,5,5,5,5,5,4,5,1,4,4,4,4,7,5,5,5,5,5,5,4,4,5,4,4,4,4,4,4,NA,Condition2:ChristianBias,PBW_1|PBC_1|PBRF_1,4,4,Anti-Christian,Anti-Christian,Anti-Christian
2/6/23 14:13,2/6/23 14:21,100,483,1,2/6/23 14:21,EN,1,1,NA,70,1,3,1,1,1,NA,1,6,3,NA,1,7,1,1,7,7,7,7,2,4,6,6,2,5,7,7,4,2,4,5,A pollitian was concerened about religious freedom is under attact.,1,1,6,6,81,6,1,6,1,1,1,6,6,4,6,6,6,6,6,6,6,1,4,6,5,6,7,2,1,4,2,1,1,4,4,1,4,2,2,3,4,2,NA,Condition3:ReligiousFreedom,PBC_1|PBRF_1|PBW_1,3.25,2.25,Rel_Freedom,Rel_Freedom,Rel_Freedom
2/6/23 14:14,2/6/23 14:22,100,493,1,2/6/23 14:22,EN,1,1,NA,51,2,4,1,1,1,NA,2,5,3,NA,2,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,5,4,3,4,Honestly I didn’t read it,1,4,4,4,50,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,5,4,4,7,7,4,4,4,4,2,4,2,2,4,4,4,4,6,4,5,NA,Condition3:ReligiousFreedom,PBW_1|PBC_1|PBRF_1,4,4,Rel_Freedom,Rel_Freedom,Rel_Freedom
2/6/23 14:14,2/6/23 14:22,100,475,1,2/6/23 14:22,EN,0.800000012,1,NA,47,2,3,1,1,1,NA,1,1,1,NA,NA,7,7,7,7,7,1,1,6,4,4,4,4,4,4,4,4,4,4,4,Our economy is collapsing and people are struggling to stay afloat,1,1,1,1,50,4,2,2,2,3,4,4,2,2,3,3,3,3,3,5,4,3,4,5,4,4,7,4,1,4,5,1,2,2,6,3,5,5,1,7,2,2,NA,Condition4:Economy(Control) ,PBC_1|PBRF_1|PBW_1,3,2.25,Control,Control,Control
2/6/23 14:13,2/6/23 14:22,100,553,1,2/6/23 14:22,EN,1,1,NA,51,2,3,1,1,1,NA,2,7,2,NA,NA,1,2,7,1,1,1,6,7,7,3,1,6,6,3,3,7,7,1,1,Attacks against Christians for voicing their beliefs  . The society  is  trying to put and end to it.,1,1,7,7,100,7,1,1,1,3,2,6,2,4,7,4,4,4,4,1,4,3,5,1,5,7,7,7,7,7,1,1,1,1,1,1,1,1,7,4,4,7,No thanks,Condition2:ChristianBias,PBW_1|PBC_1|PBRF_1,2.5,1.5,Anti-Christian,Anti-Christian,Anti-Christian
2/6/23 14:15,2/6/23 14:23,100,512,1,2/6/23 14:23,EN,1,1,NA,78,2,2,1,1,3,NA,NA,5,2,NA,NA,3,4,4,4,4,4,6,5,5,4,4,6,5,5,6,5,3,3,4,That religious beliefs are part of the corner stone of America.,1,5,1,1,34,4,5,5,5,5,4,3,5,5,3,5,1,1,1,1,1,1,6,6,7,3,7,3,2,1,2,2,1,1,1,5,5,1,3,3,5,1,NA,Condition2:ChristianBias,PBRF_1|PBC_1|PBW_1,4.75,5,Anti-Christian,Anti-Christian,Anti-Christian
2/6/23 14:14,2/6/23 14:24,100,599,1,2/6/23 14:24,EN,1,1,NA,84,1,3,1,1,3,NA,NA,5,1,NA,NA,4,4,5,6,7,6,6,3,4,6,5,3,4,7,6,7,7,3,4,th;e proposal to treat white people the same as all other groups,1,7,6,7,79,4,2,3,2,6,4,4,4,5,7,7,7,7,7,7,7,1,5,5,6,7,7,7,3,6,7,7,4,7,7,3,4,4,1,6,1,4,I found this survey to be very inlighting,Condition1:WhiteBias,PBC_1|PBW_1|PBRF_1,4.25,3.25,Anti-White,Anti-White,Anti-White
2/6/23 14:20,2/6/23 14:24,100,242,1,2/6/23 14:24,EN,1,1,NA,51,2,4,1,1,1,NA,1,7,1,NA,NA,7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,I am not sure what to think about this statement,1,7,7,7,59,5,4,4,4,4,4,4,4,4,7,7,4,3,7,2,2,1,1,7,7,7,7,7,4,4,4,4,4,7,7,1,1,1,4,4,1,4,NA,Condition1:WhiteBias,PBC_1|PBW_1|PBRF_1,4,4,Anti-White,Anti-White,Anti-White
2/6/23 14:15,2/6/23 14:24,100,534,1,2/6/23 14:24,EN,0.899999976,1,NA,46,2,5,1,1,3,NA,NA,5,2,NA,NA,2,1,1,1,1,4,6,6,6,2,5,6,7,2,3,7,5,2,4,The individual believes that there is a war on religious freedom and that needs to change.,1,6,5,6,60,4,3,3,3,3,5,4,5,4,6,6,3,2,4,4,4,1,6,6,6,6,7,2,2,2,2,1,1,2,6,2,5,2,3,4,3,2,NA,Condition3:ReligiousFreedom,PBC_1|PBRF_1|PBW_1,4.5,3,Rel_Freedom,Rel_Freedom,Rel_Freedom
2/6/23 14:16,2/6/23 14:24,100,511,1,2/6/23 14:24,EN,0.899999976,1,NA,70,2,4,1,1,2,NA,NA,3,2,NA,NA,4,1,1,1,1,1,7,6,6,2,2,6,5,6,6,6,6,2,2,I believe the bias against Christians,1,4,7,6,40,4,6,5,6,6,6,4,5,5,7,7,1,1,1,1,1,1,7,7,7,7,7,2,2,2,2,2,2,2,7,2,5,1,2,2,2,2,one,Condition2:ChristianBias,PBC_1|PBW_1|PBRF_1,5,5.75,Anti-Christian,Anti-Christian,Anti-Christian
2/6/23 14:19,2/6/23 14:24,100,340,1,2/6/23 14:24,EN,0.899999976,1,NA,44,1,2,1,1,1,NA,2,4,3,NA,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,That Christians are under attack,1,5,4,4,30,4,5,4,4,4,4,3,4,4,5,5,4,3,3,4,4,3,4,4,4,5,7,5,3,4,4,3,3,4,4,4,5,4,4,4,4,4,NA,Condition2:ChristianBias,PBC_1|PBW_1|PBRF_1,4.25,4.25,Anti-Christian,Anti-Christian,Anti-Christian
2/6/23 14:14,2/6/23 14:26,100,722,1,2/6/23 14:26,EN,1,1,NA,73,2,3,1,1,1,NA,2,4,1,NA,NA,6,5,4,5,5,4,5,6,6,2,3,3,3,5,5,5,2,2,3,This politician believes that America is slipping when it comes to advancement and opportunities.,1,1,1,1,21,2,2,2,2,2,4,4,2,3,2,4,4,4,4,4,4,2,7,2,7,4,7,4,4,4,4,3,2,4,4,5,4,4,3,4,2,3,Interesting survey,Condition4:Economy(Control) ,PBC_1|PBRF_1|PBW_1,3.25,2,Control,Control,Control
2/6/23 14:14,2/6/23 14:26,100,757,1,2/6/23 14:26,EN,1,1,NA,58,2,3,1,1,3,NA,NA,5,2,NA,NA,3,4,4,4,4,4,5,7,6,2,5,3,3,6,6,6,4,4,5,This person believes in religious freedom and feels that this has been violated.,1,4,7,6,85,5,3,3,3,4,5,5,5,5,7,7,7,7,7,7,7,3,3,3,4,7,7,6,6,6,6,6,6,6,6,1,1,4,6,6,6,6,NA,Condition3:ReligiousFreedom,PBRF_1|PBW_1|PBC_1,4.5,3.25,Rel_Freedom,Rel_Freedom,Rel_Freedom
2/6/23 14:17,2/6/23 14:27,100,554,1,2/6/23 14:27,EN,1,1,NA,70,2,3,1,1,4,NA,NA,5,1,NA,NA,6,5,5,5,5,5,5,4,4,4,5,3,2,7,7,4,1,3,4,Inflation is hurting all of us,1,4,5,4,70,5,3,4,3,4,5,5,4,4,5,5,5,5,5,5,5,4,5,5,4,4,7,3,3,4,4,4,4,4,4,4,4,4,2,3,1,5,NA,Condition4:Economy(Control) ,PBW_1|PBRF_1|PBC_1,4,3.5,Control,Control,Control
2/6/23 13:25,2/6/23 14:28,100,3744,1,2/6/23 14:28,EN,1,1,NA,76,1,7,1,1,2,NA,NA,7,1,NA,NA,7,6,6,6,7,6,2,6,6,2,5,3,6,6,6,5,3,3,5,Christians are persecuted,1,3,3,3,36,5,4,5,3,6,5,4,5,5,7,7,7,7,7,6,7,1,6,7,6,7,7,3,1,3,6,1,1,5,7,1,2,4,1,7,1,3,NA,Condition2:ChristianBias,PBC_1|PBW_1|PBRF_1,4.75,4.5,Anti-Christian,Anti-Christian,Anti-Christian
2/6/23 14:21,2/6/23 14:28,100,407,1,2/6/23 14:28,EN,1,1,NA,61,1,6,1,1,3,NA,NA,2,1,NA,NA,4,1,1,4,1,1,7,5,6,5,5,2,3,6,6,3,3,4,5,The politician supports making christian values part of government,1,4,5,7,2,3,6,3,7,3,5,4,3,5,7,7,2,2,4,2,3,1,5,7,6,7,7,1,1,1,2,2,2,2,6,1,5,1,3,5,2,2,NA,Condition2:ChristianBias,PBRF_1|PBW_1|PBC_1,4.25,4.75,Anti-Christian,Anti-Christian,Anti-Christian
2/6/23 13:42,2/6/23 14:28,100,2723,1,2/6/23 14:28,EN,1,1,NA,73 u,1,5,1,1,3,NA,NA,6,2,NA,NA,1,2,6,2,1,1,7,7,6,1,3,7,6,5,5,7,6,1,2,Politician is stating that white people who speak their mind are called racists and that now there is a bias against white people.,1,7,1,1,10,5,7,7,6,7,7,1,6,7,5,7,1,2,2,6,2,1,5,7,7,2,7,2,1,1,1,1,1,1,7,2,6,2,2,6,2,2,None. Good survey,Condition1:WhiteBias,PBW_1|PBRF_1|PBC_1,6.75,6.75,Anti-White,Anti-White,Anti-White
2/6/23 14:21,2/6/23 14:29,100,479,1,2/6/23 14:29,EN,1,1,NA,38,2,2,1,1,1,NA,1,4,2,NA,NA,1,2,3,2,6,3,6,6,6,2,2,6,6,2,2,6,6,2,2,The article was about how Christians are being persecuted in America and how was supposed to just sit down and shut up and it's about me and inJustice that he's feeling for the Christian community.,1,5,6,7,3,4,5,5,2,3,3,5,5,5,7,7,3,3,3,3,3,1,7,6,7,7,7,2,2,2,2,2,2,2,6,2,6,2,2,2,2,2,None,Condition2:ChristianBias,PBW_1|PBRF_1|PBC_1,4,3.75,Anti-Christian,Anti-Christian,Anti-Christian
2/6/23 14:22,2/6/23 14:29,100,420,1,2/6/23 14:29,EN,1,1,NA,69,2,3,1,1,3,NA,NA,3,2,NA,NA,4,3,3,4,4,4,4,5,5,5,3,3,2,2,5,5,4,3,3,Controversy on ethics,1,4,2,2,18,4,4,5,5,5,3,5,2,4,4,4,4,2,2,2,2,4,4,3,4,3,7,3,3,3,4,2,1,4,4,3,6,4,5,3,1,7,NA,Condition1:WhiteBias,PBW_1|PBC_1|PBRF_1,3,4.75,Anti-White,Anti-White,Anti-White
2/6/23 14:25,2/6/23 14:29,100,274,1,2/6/23 14:29,EN,0.899999976,1,NA,18,2,2,1,1,1,NA,2,4,3,NA,2,4,1,2,2,2,2,6,6,6,6,2,4,4,4,4,4,4,3,4,NA,1,3,3,3,29,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,7,5,7,5,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,Condition1:WhiteBias,PBW_1|PBC_1|PBRF_1,4,4,Anti-White,Anti-White,Anti-White
2/6/23 14:17,2/6/23 14:29,100,710,1,2/6/23 14:29,EN,0.899999976,1,NA,56,2,4,1,1,1,NA,2,6,1,NA,NA,6,6,6,6,7,6,3,6,6,6,3,3,5,5,6,2,1,4,5,The us was formed fir religious freedom (the right to worship the One True God). It is becoming dangerous for Christains to openly worship in this country. We need leaders who will bring back God.,1,2,7,7,88,5,1,5,1,6,4,5,5,4,6,5,4,2,4,2,5,1,5,7,4,7,7,4,2,5,2,1,1,2,6,2,5,1,4,4,5,6,Great job,Condition3:ReligiousFreedom,PBW_1|PBRF_1|PBC_1,4,3.25,Rel_Freedom,Rel_Freedom,Rel_Freedom
2/6/23 14:19,2/6/23 14:30,100,632,1,2/6/23 14:30,EN,1,1,NA,76,2,2,1,1,3,NA,NA,4,2,NA,NA,2,6,4,5,4,4,7,6,7,3,4,5,6,3,3,7,7,7,6,Thus seems to be true. It's reverse racesim.,1,7,4,4,70,4,4,6,6,7,6,4,6,7,5,7,1,1,1,1,4,1,7,7,7,7,7,3,1,1,1,1,1,2,3,1,2,1,2,2,2,1,Excellent survey. Thank you.,Condition1:WhiteBias,PBW_1|PBRF_1|PBC_1,5.75,5.75,Anti-White,Anti-White,Anti-White
2/6/23 14:18,2/6/23 14:30,100,723,1,2/6/23 14:30,EN,1,1,NA,39,2,5,1,1,1,NA,1,4,2,NA,NA,4,4,4,5,5,5,3,2,3,5,6,3,3,6,5,3,4,5,6,Don’t know,1,4,3,3,17,4,2,2,3,4,4,5,5,5,3,4,4,3,3,4,3,1,5,4,5,3,7,5,4,4,3,5,5,4,4,3,3,4,4,6,2,2,NA,Condition4:Economy(Control) ,PBRF_1|PBW_1|PBC_1,4.25,2.75,Control,Control,Control
2/6/23 14:23,2/6/23 14:31,100,458,1,2/6/23 14:31,EN,1,1,NA,62,2,4,1,1,2,NA,NA,6,2,NA,NA,2,2,3,3,2,4,5,5,5,6,6,4,5,7,7,4,2,4,4,trying to get the problems resolved for everyone.,1,4,4,4,58,4,3,3,4,4,5,4,4,5,4,4,4,4,4,4,4,1,5,4,5,5,7,5,5,5,5,5,5,3,3,3,4,5,6,6,6,6,none,Condition4:Economy(Control) ,PBW_1|PBC_1|PBRF_1,4.5,3.5,Control,Control,Control
2/6/23 14:21,2/6/23 14:31,100,612,1,2/6/23 14:31,EN,1,1,NA,71,2,2,1,1,3,NA,NA,1,2,NA,NA,2,1,2,4,4,1,6,5,5,3,2,5,6,5,5,6,5,4,4,That religious freedom is under attack,1,6,7,1,2,3,4,3,5,5,5,2,6,5,7,7,1,1,3,2,1,1,4,7,7,7,7,6,1,1,2,1,1,1,7,2,4,1,1,4,4,1,NA,Condition3:ReligiousFreedom,PBC_1|PBW_1|PBRF_1,5.5,4.25,Rel_Freedom,Rel_Freedom,Rel_Freedom
2/6/23 14:22,2/6/23 14:32,100,588,1,2/6/23 14:32,EN,0.899999976,1,NA,43,2,2,1,1,1,NA,2,4,3,NA,2,3,4,4,4,5,4,4,5,5,4,3,4,4,4,4,4,4,4,4,i don’t know i didn’t understand,1,4,4,4,28,5,4,4,3,4,5,4,4,4,3,3,3,3,3,3,3,1,5,4,5,4,7,4,4,4,2,2,2,4,5,4,4,4,4,5,4,4,NA,Condition1:WhiteBias,PBC_1|PBRF_1|PBW_1,4.25,3.75,Anti-White,Anti-White,Anti-White
2/6/23 14:19,2/6/23 14:32,100,780,1,2/6/23 14:32,EN,1,1,NA,43,2,2,1,1,1,NA,2,3,3,NA,2,3,3,4,5,4,5,4,5,5,3,4,5,5,5,5,7,5,2,4,How the United States has made it of something wrong to talk about their christian faith in public,1,2,6,6,71,4,2,3,2,5,4,5,3,4,6,6,6,6,6,6,6,2,4,3,4,6,7,6,6,6,4,3,3,6,6,4,3,3,4,5,3,5,NA,Condition2:ChristianBias,PBC_1|PBRF_1|PBW_1,3.5,3,Anti-Christian,Anti-Christian,Anti-Christian
2/6/23 14:21,2/6/23 14:32,100,711,1,2/6/23 14:32,EN,1,1,NA,69,2,3,1,1,2,NA,NA,5,3,NA,2,4,3,3,3,2,2,6,5,6,4,4,5,6,4,4,5,4,3,3,The answer person believe that policy makers need to make things equal because of high unemployment and business closure.,1,2,1,1,11,4,4,3,3,3,3,5,3,3,4,4,5,4,4,4,4,1,7,3,5,4,7,5,4,5,3,4,5,5,5,3,3,3,3,3,3,3,NA,Condition4:Economy(Control) ,PBRF_1|PBW_1|PBC_1,3,3.25,Control,Control,Control
2/6/23 14:21,2/6/23 14:33,100,754,1,2/6/23 14:33,EN,1,1,NA,64,1,5,1,1,1,NA,1,7,1,NA,NA,6,1,1,1,6,6,6,5,4,6,6,4,4,6,7,5,4,3,5,White people are being discriminated against and can't openly talk about their whiteness.,1,4,4,4,20,3,5,5,5,5,6,3,5,6,4,7,3,3,4,3,3,4,6,5,6,5,7,7,2,2,3,1,1,2,6,2,5,2,4,3,2,2,NA,Condition1:WhiteBias,PBRF_1|PBC_1|PBW_1,5.5,5,Anti-White,Anti-White,Anti-White
2/6/23 14:25,2/6/23 14:34,100,543,1,2/6/23 14:34,EN,0.800000012,1,NA,76,2,2,1,1,2,NA,NA,4,1,NA,NA,4,7,7,4,4,6,2,6,6,4,5,3,5,6,6,4,2,4,4,I totally agree with this statement.,1,7,7,6,100,7,7,5,1,4,4,4,4,4,6,6,6,3,6,4,6,4,4,4,7,7,7,4,4,4,4,4,7,1,7,4,4,4,4,3,4,4,NA,Condition2:ChristianBias,PBC_1|PBW_1|PBRF_1,4,4.25,Anti-Christian,Anti-Christian,Anti-Christian
2/6/23 14:20,2/6/23 14:34,100,874,1,2/6/23 14:34,EN,0.800000012,1,NA,57,1,2,1,1,1,NA,2,5,2,NA,NA,4,4,4,6,7,4,2,6,4,4,4,5,5,4,4,4,4,4,4,We were founded on Christian values,1,4,4,7,50,1,4,4,4,4,7,1,1,5,1,4,1,1,1,1,1,1,3,4,7,2,7,1,1,1,1,1,1,4,7,1,1,1,1,7,4,7,NA,Condition2:ChristianBias,PBRF_1|PBC_1|PBW_1,5,4,Anti-Christian,Anti-Christian,Anti-Christian
2/6/23 14:21,2/6/23 14:35,100,804,1,2/6/23 14:35,EN,0.899999976,1,NA,61,1,2,1,1,3,NA,NA,4,2,NA,NA,4,2,2,4,4,2,5,4,4,5,5,5,5,4,5,4,5,3,4,I can see how it has changed since colonial days now any religion is ok if you practice it in private,1,4,4,4,31,2,5,5,4,7,4,4,5,4,4,4,4,4,4,4,4,3,7,4,7,4,7,4,4,4,3,3,3,3,4,4,4,4,4,4,4,4,NA,Condition3:ReligiousFreedom,PBRF_1|PBC_1|PBW_1,4.25,5.25,Rel_Freedom,Rel_Freedom,Rel_Freedom
2/6/23 14:22,2/6/23 14:35,100,797,1,2/6/23 14:35,EN,0.899999976,1,NA,74,2,6,1,1,1,NA,1,4,3,NA,1,5,6,6,6,7,7,3,5,4,5,6,4,5,6,7,6,5,2,4,It is a shame that Americans cannot feel free to express their religious beliefs without feeing intimidated,1,1,7,5,82,5,2,4,2,5,4,4,5,4,5,5,5,4,5,3,5,1,6,7,6,6,7,4,5,5,4,2,2,3,7,4,4,2,4,6,2,6,NA,Condition3:ReligiousFreedom,PBRF_1|PBW_1|PBC_1,4.25,3.25,Rel_Freedom,Rel_Freedom,Rel_Freedom
2/6/23 14:23,2/6/23 14:36,100,775,1,2/6/23 14:36,EN,0.800000012,1,NA,66,2,3,1,1,1,NA,1,3,1,NA,NA,6,4,4,4,4,6,3,7,7,4,2,5,5,5,4,5,5,3,3,Basically the economy is bad! No one can get ahead. Everyone is having a hard time!,1,1,1,1,56,5,4,4,4,4,4,5,3,4,4,4,4,4,4,4,4,1,5,5,6,5,7,4,4,4,5,3,3,4,4,4,3,3,4,4,4,3,Everyone has their own opinion of what needs to be done but we all just need to get along! The government has gotten to corrupt,Condition4:Economy(Control) ,PBC_1|PBRF_1|PBW_1,3.5,4,Control,Control,Control
2/6/23 14:28,2/6/23 14:36,100,485,1,2/6/23 14:36,EN,1,1,NA,66,2,5,1,1,1,NA,2,7,1,NA,NA,6,4,5,4,5,5,5,5,5,3,3,5,4,4,4,4,4,4,4,American is failing to thrive.  We must do something before we die of starvation.,1,5,4,5,70,5,3,4,3,4,4,5,3,4,5,5,5,5,5,5,5,3,4,5,5,5,7,3,3,4,5,3,4,4,4,3,5,4,3,5,3,3,NA,Condition4:Economy(Control) ,PBRF_1|PBW_1|PBC_1,3.5,3.5,Control,Control,Control
2/6/23 14:21,2/6/23 14:37,100,951,1,2/6/23 14:37,EN,1,1,NA,68,2,5,1,1,1,NA,2,6,3,NA,2,4,5,5,7,6,5,4,6,5,3,3,3,3,6,5,5,5,3,2,That people are afraid to show their beliefs  in public in fear of being harrassed,1,5,5,4,61,4,1,5,2,5,5,5,5,4,5,3,4,4,5,3,3,3,5,5,5,6,7,6,5,4,5,4,4,5,6,4,4,4,6,5,3,4,Interesting different from any I have taken in awhile,Condition3:ReligiousFreedom,PBW_1|PBC_1|PBRF_1,4.25,3.25,Rel_Freedom,Rel_Freedom,Rel_Freedom
